Key,File,Type,english
plantedGraceCorn1_BUschematic,blocks,Farming,"Super Corn (Seed, Bonus, Underground) Recipe"
plantedGraceCorn1_BU,blocks,Farming,"Super Corn (Seed, Bonus, Underground)"
plantedGraceCorn2_BU,blocks,Farming,"Super Corn (Growing, Bonus, Underground)"
plantedGraceCorn3_BU,blocks,Farming,"Super Corn (Bonus, Underground)"
plantedGraceCorn1_BUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_BFschematic,blocks,Farming,"Super Corn (Seed, Bonus, Fast Growth) Recipe"
plantedGraceCorn1_BF,blocks,Farming,"Super Corn (Seed, Bonus, Fast Growth)"
plantedGraceCorn2_BF,blocks,Farming,"Super Corn (Growing, Bonus, Fast Growth)"
plantedGraceCorn3_BF,blocks,Farming,"Super Corn (Bonus, Fast Growth)"
plantedGraceCorn1_BFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_BRschematic,blocks,Farming,"Super Corn (Seed, Bonus, Renewable) Recipe"
plantedGraceCorn1_BR,blocks,Farming,"Super Corn (Seed, Bonus, Renewable)"
plantedGraceCorn2_BR,blocks,Farming,"Super Corn (Growing, Bonus, Renewable)"
plantedGraceCorn3_BR,blocks,Farming,"Super Corn (Bonus, Renewable)"
plantedGraceCorn1_BRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_BTschematic,blocks,Farming,"Super Corn (Seed, Bonus, Thorny) Recipe"
plantedGraceCorn1_BT,blocks,Farming,"Super Corn (Seed, Bonus, Thorny)"
plantedGraceCorn2_BT,blocks,Farming,"Super Corn (Growing, Bonus, Thorny)"
plantedGraceCorn3_BT,blocks,Farming,"Super Corn (Bonus, Thorny)"
plantedGraceCorn1_BTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_Uschematic,blocks,Farming,"Super Corn (Seed, Underground) Recipe"
plantedGraceCorn1_U,blocks,Farming,"Super Corn (Seed, Underground)"
plantedGraceCorn2_U,blocks,Farming,"Super Corn (Growing, Underground)"
plantedGraceCorn3_U,blocks,Farming,"Super Corn (Underground)"
plantedGraceCorn1_UDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_UBschematic,blocks,Farming,"Super Corn (Seed, Underground, Bonus) Recipe"
plantedGraceCorn1_UB,blocks,Farming,"Super Corn (Seed, Underground, Bonus)"
plantedGraceCorn2_UB,blocks,Farming,"Super Corn (Growing, Underground, Bonus)"
plantedGraceCorn3_UB,blocks,Farming,"Super Corn (Underground, Bonus)"
plantedGraceCorn1_UBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_UFschematic,blocks,Farming,"Super Corn (Seed, Underground, Fast Growth) Recipe"
plantedGraceCorn1_UF,blocks,Farming,"Super Corn (Seed, Underground, Fast Growth)"
plantedGraceCorn2_UF,blocks,Farming,"Super Corn (Growing, Underground, Fast Growth)"
plantedGraceCorn3_UF,blocks,Farming,"Super Corn (Underground, Fast Growth)"
plantedGraceCorn1_UFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_UEschematic,blocks,Farming,"Super Corn (Seed, Underground, Explosive) Recipe"
plantedGraceCorn1_UE,blocks,Farming,"Super Corn (Seed, Underground, Explosive)"
plantedGraceCorn2_UE,blocks,Farming,"Super Corn (Growing, Underground, Explosive)"
plantedGraceCorn3_UE,blocks,Farming,"Super Corn (Underground, Explosive)"
plantedGraceCorn1_UEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_URschematic,blocks,Farming,"Super Corn (Seed, Underground, Renewable) Recipe"
plantedGraceCorn1_UR,blocks,Farming,"Super Corn (Seed, Underground, Renewable)"
plantedGraceCorn2_UR,blocks,Farming,"Super Corn (Growing, Underground, Renewable)"
plantedGraceCorn3_UR,blocks,Farming,"Super Corn (Underground, Renewable)"
plantedGraceCorn1_URDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_UTschematic,blocks,Farming,"Super Corn (Seed, Underground, Thorny) Recipe"
plantedGraceCorn1_UT,blocks,Farming,"Super Corn (Seed, Underground, Thorny)"
plantedGraceCorn2_UT,blocks,Farming,"Super Corn (Growing, Underground, Thorny)"
plantedGraceCorn3_UT,blocks,Farming,"Super Corn (Underground, Thorny)"
plantedGraceCorn1_UTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_Fschematic,blocks,Farming,"Super Corn (Seed, Fast Growth) Recipe"
plantedGraceCorn1_F,blocks,Farming,"Super Corn (Seed, Fast Growth)"
plantedGraceCorn2_F,blocks,Farming,"Super Corn (Growing, Fast Growth)"
plantedGraceCorn3_F,blocks,Farming,"Super Corn (Fast Growth)"
plantedGraceCorn1_FDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_FBschematic,blocks,Farming,"Super Corn (Seed, Fast Growth, Bonus) Recipe"
plantedGraceCorn1_FB,blocks,Farming,"Super Corn (Seed, Fast Growth, Bonus)"
plantedGraceCorn2_FB,blocks,Farming,"Super Corn (Growing, Fast Growth, Bonus)"
plantedGraceCorn3_FB,blocks,Farming,"Super Corn (Fast Growth, Bonus)"
plantedGraceCorn1_FBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_FUschematic,blocks,Farming,"Super Corn (Seed, Fast Growth, Underground) Recipe"
plantedGraceCorn1_FU,blocks,Farming,"Super Corn (Seed, Fast Growth, Underground)"
plantedGraceCorn2_FU,blocks,Farming,"Super Corn (Growing, Fast Growth, Underground)"
plantedGraceCorn3_FU,blocks,Farming,"Super Corn (Fast Growth, Underground)"
plantedGraceCorn1_FUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_FFschematic,blocks,Farming,"Super Corn (Seed, Rapid Growth) Recipe"
plantedGraceCorn1_FF,blocks,Farming,"Super Corn (Seed, Rapid Growth)"
plantedGraceCorn2_FF,blocks,Farming,"Super Corn (Growing, Rapid Growth)"
plantedGraceCorn3_FF,blocks,Farming,"Super Corn (Rapid Growth)"
plantedGraceCorn1_FFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRapid Growth: reaches maturity in a quarter of the time.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_FEschematic,blocks,Farming,"Super Corn (Seed, Fast Growth, Explosive) Recipe"
plantedGraceCorn1_FE,blocks,Farming,"Super Corn (Seed, Fast Growth, Explosive)"
plantedGraceCorn2_FE,blocks,Farming,"Super Corn (Growing, Fast Growth, Explosive)"
plantedGraceCorn3_FE,blocks,Farming,"Super Corn (Fast Growth, Explosive)"
plantedGraceCorn1_FEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_FRschematic,blocks,Farming,"Super Corn (Seed, Fast Growth, Renewable) Recipe"
plantedGraceCorn1_FR,blocks,Farming,"Super Corn (Seed, Fast Growth, Renewable)"
plantedGraceCorn2_FR,blocks,Farming,"Super Corn (Growing, Fast Growth, Renewable)"
plantedGraceCorn3_FR,blocks,Farming,"Super Corn (Fast Growth, Renewable)"
plantedGraceCorn1_FRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_FTschematic,blocks,Farming,"Super Corn (Seed, Fast Growth, Thorny) Recipe"
plantedGraceCorn1_FT,blocks,Farming,"Super Corn (Seed, Fast Growth, Thorny)"
plantedGraceCorn2_FT,blocks,Farming,"Super Corn (Growing, Fast Growth, Thorny)"
plantedGraceCorn3_FT,blocks,Farming,"Super Corn (Fast Growth, Thorny)"
plantedGraceCorn1_FTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_Eschematic,blocks,Farming,"Super Corn (Seed, Explosive) Recipe"
plantedGraceCorn1_E,blocks,Farming,"Super Corn (Seed, Explosive)"
plantedGraceCorn2_E,blocks,Farming,"Super Corn (Growing, Explosive)"
plantedGraceCorn3_E,blocks,Farming,"Super Corn (Explosive)"
plantedGraceCorn1_EDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_EUschematic,blocks,Farming,"Super Corn (Seed, Explosive, Underground) Recipe"
plantedGraceCorn1_EU,blocks,Farming,"Super Corn (Seed, Explosive, Underground)"
plantedGraceCorn2_EU,blocks,Farming,"Super Corn (Growing, Explosive, Underground)"
plantedGraceCorn3_EU,blocks,Farming,"Super Corn (Explosive, Underground)"
plantedGraceCorn1_EUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_EFschematic,blocks,Farming,"Super Corn (Seed, Explosive, Fast Growth) Recipe"
plantedGraceCorn1_EF,blocks,Farming,"Super Corn (Seed, Explosive, Fast Growth)"
plantedGraceCorn2_EF,blocks,Farming,"Super Corn (Growing, Explosive, Fast Growth)"
plantedGraceCorn3_EF,blocks,Farming,"Super Corn (Explosive, Fast Growth)"
plantedGraceCorn1_EFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_EEschematic,blocks,Farming,"Super Corn (Seed, Extremely Explosive) Recipe"
plantedGraceCorn1_EE,blocks,Farming,"Super Corn (Seed, Extremely Explosive)"
plantedGraceCorn2_EE,blocks,Farming,"Super Corn (Growing, Extremely Explosive)"
plantedGraceCorn3_EE,blocks,Farming,"Super Corn (Extremely Explosive)"
plantedGraceCorn1_EEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtremely Explosive: triggers a concealed explosive with a large payload when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_ETschematic,blocks,Farming,"Super Corn (Seed, Explosive, Thorny) Recipe"
plantedGraceCorn1_ET,blocks,Farming,"Super Corn (Seed, Explosive, Thorny)"
plantedGraceCorn2_ET,blocks,Farming,"Super Corn (Growing, Explosive, Thorny)"
plantedGraceCorn3_ET,blocks,Farming,"Super Corn (Explosive, Thorny)"
plantedGraceCorn1_ETDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_Rschematic,blocks,Farming,"Super Corn (Seed, Renewable) Recipe"
plantedGraceCorn1_R,blocks,Farming,"Super Corn (Seed, Renewable)"
plantedGraceCorn2_R,blocks,Farming,"Super Corn (Growing, Renewable)"
plantedGraceCorn3_R,blocks,Farming,"Super Corn (Renewable)"
plantedGraceCorn1_RDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_RBschematic,blocks,Farming,"Super Corn (Seed, Renewable, Bonus) Recipe"
plantedGraceCorn1_RB,blocks,Farming,"Super Corn (Seed, Renewable, Bonus)"
plantedGraceCorn2_RB,blocks,Farming,"Super Corn (Growing, Renewable, Bonus)"
plantedGraceCorn3_RB,blocks,Farming,"Super Corn (Renewable, Bonus)"
plantedGraceCorn1_RBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_RUschematic,blocks,Farming,"Super Corn (Seed, Renewable, Underground) Recipe"
plantedGraceCorn1_RU,blocks,Farming,"Super Corn (Seed, Renewable, Underground)"
plantedGraceCorn2_RU,blocks,Farming,"Super Corn (Growing, Renewable, Underground)"
plantedGraceCorn3_RU,blocks,Farming,"Super Corn (Renewable, Underground)"
plantedGraceCorn1_RUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_RFschematic,blocks,Farming,"Super Corn (Seed, Renewable, Fast Growth) Recipe"
plantedGraceCorn1_RF,blocks,Farming,"Super Corn (Seed, Renewable, Fast Growth)"
plantedGraceCorn2_RF,blocks,Farming,"Super Corn (Growing, Renewable, Fast Growth)"
plantedGraceCorn3_RF,blocks,Farming,"Super Corn (Renewable, Fast Growth)"
plantedGraceCorn1_RFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_RTschematic,blocks,Farming,"Super Corn (Seed, Renewable, Thorny) Recipe"
plantedGraceCorn1_RT,blocks,Farming,"Super Corn (Seed, Renewable, Thorny)"
plantedGraceCorn2_RT,blocks,Farming,"Super Corn (Growing, Renewable, Thorny)"
plantedGraceCorn3_RT,blocks,Farming,"Super Corn (Renewable, Thorny)"
plantedGraceCorn1_RTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_Tschematic,blocks,Farming,"Super Corn (Seed, Thorny) Recipe"
plantedGraceCorn1_T,blocks,Farming,"Super Corn (Seed, Thorny)"
plantedGraceCorn2_T,blocks,Farming,"Super Corn (Growing, Thorny)"
plantedGraceCorn3_T,blocks,Farming,"Super Corn (Thorny)"
plantedGraceCorn1_TDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_TBschematic,blocks,Farming,"Super Corn (Seed, Thorny, Bonus) Recipe"
plantedGraceCorn1_TB,blocks,Farming,"Super Corn (Seed, Thorny, Bonus)"
plantedGraceCorn2_TB,blocks,Farming,"Super Corn (Growing, Thorny, Bonus)"
plantedGraceCorn3_TB,blocks,Farming,"Super Corn (Thorny, Bonus)"
plantedGraceCorn1_TBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_TUschematic,blocks,Farming,"Super Corn (Seed, Thorny, Underground) Recipe"
plantedGraceCorn1_TU,blocks,Farming,"Super Corn (Seed, Thorny, Underground)"
plantedGraceCorn2_TU,blocks,Farming,"Super Corn (Growing, Thorny, Underground)"
plantedGraceCorn3_TU,blocks,Farming,"Super Corn (Thorny, Underground)"
plantedGraceCorn1_TUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_TFschematic,blocks,Farming,"Super Corn (Seed, Thorny, Fast Growth) Recipe"
plantedGraceCorn1_TF,blocks,Farming,"Super Corn (Seed, Thorny, Fast Growth)"
plantedGraceCorn2_TF,blocks,Farming,"Super Corn (Growing, Thorny, Fast Growth)"
plantedGraceCorn3_TF,blocks,Farming,"Super Corn (Thorny, Fast Growth)"
plantedGraceCorn1_TFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_TEschematic,blocks,Farming,"Super Corn (Seed, Thorny, Explosive) Recipe"
plantedGraceCorn1_TE,blocks,Farming,"Super Corn (Seed, Thorny, Explosive)"
plantedGraceCorn2_TE,blocks,Farming,"Super Corn (Growing, Thorny, Explosive)"
plantedGraceCorn3_TE,blocks,Farming,"Super Corn (Thorny, Explosive)"
plantedGraceCorn1_TEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_TRschematic,blocks,Farming,"Super Corn (Seed, Thorny, Renewable) Recipe"
plantedGraceCorn1_TR,blocks,Farming,"Super Corn (Seed, Thorny, Renewable)"
plantedGraceCorn2_TR,blocks,Farming,"Super Corn (Growing, Thorny, Renewable)"
plantedGraceCorn3_TR,blocks,Farming,"Super Corn (Thorny, Renewable)"
plantedGraceCorn1_TRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedGraceCorn1_TTschematic,blocks,Farming,"Super Corn (Seed, Extra Thorny) Recipe"
plantedGraceCorn1_TT,blocks,Farming,"Super Corn (Seed, Extra Thorny)"
plantedGraceCorn2_TT,blocks,Farming,"Super Corn (Growing, Extra Thorny)"
plantedGraceCorn3_TT,blocks,Farming,"Super Corn (Extra Thorny)"
plantedGraceCorn1_TTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtra Thorny: integrates with many sharp, metal thorns. Touching them will cause one to receive damage and bleed.\n\nA Hot Box is required to craft this."
plantedHop1_schematic,blocks,Farming,"Hop (Seed, Enhanced) Recipe"
plantedHop1_,blocks,Farming,"Hop (Seed, Enhanced)"
plantedHop2_,blocks,Farming,"Hop (Growing, Enhanced)"
plantedHop3_,blocks,Farming,"Hop (Enhanced)"
plantedHop1_Desc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThis can be crafted by Hand or at a Workbench."
plantedHop1_Bschematic,blocks,Farming,"Hop (Seed, Bonus) Recipe"
plantedHop1_B,blocks,Farming,"Hop (Seed, Bonus)"
plantedHop2_B,blocks,Farming,"Hop (Growing, Bonus)"
plantedHop3_B,blocks,Farming,"Hop (Bonus)"
plantedHop1_BDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedHop1_BBschematic,blocks,Farming,"Hop (Seed, Bountiful Bonus) Recipe"
plantedHop1_BB,blocks,Farming,"Hop (Seed, Bountiful Bonus)"
plantedHop2_BB,blocks,Farming,"Hop (Growing, Bountiful Bonus)"
plantedHop3_BB,blocks,Farming,"Hop (Bountiful Bonus)"
plantedHop1_BBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBountiful Bonus: further quadruples crop yield.\n\nA Hot Box is required to craft this."
plantedHop1_BUschematic,blocks,Farming,"Hop (Seed, Bonus, Underground) Recipe"
plantedHop1_BU,blocks,Farming,"Hop (Seed, Bonus, Underground)"
plantedHop2_BU,blocks,Farming,"Hop (Growing, Bonus, Underground)"
plantedHop3_BU,blocks,Farming,"Hop (Bonus, Underground)"
